City,Region,Neighborhood,Property Type,Area (sqm),Bedrooms,Bathrooms,Floor Number,Elevator,Property Age (years),Furnished,Listing Type,Selling Price (SAR),random_date
Riyadh,Central,Al-Jaradiyah,apartment,147,3,2,1,Yes,5,Yes,Sale,207767.6,2021-10-18
Riyadh,West,Ad-Diriyah,apartment,127,3,3,1,No,8,No,Sale,337576.76,2020-08-15
Riyadh,South,Al-Haï¿½ï¿,apartment,189,3,4,4,No,5,No,Sale,299470.25,2023-11-03
Riyadh,South,Badr,apartment,124,4,3,3,No,2,No,Sale,115403.4,2021-09-01
Riyadh,Central,Al-Jaradiyah,apartment,103,1,2,4,No,5,No,Sale,179107.36,2023-02-18
Riyadh,East,Al-Shuhada,apartment,93,3,2,4,Yes,6,No,Sale,476781.86,2023-11-25
Riyadh,Central,Al-Malaz,apartment,149,2,1,3,No,6,No,Sale,233090.48,2023-03-13
Riyadh,North,Al-Nakheel,apartment,127,2,4,4,No,1,No,Sale,1310165.48,2022-05-13
Riyadh,East,Al-Shuhada,apartment,175,4,4,2,Yes,4,No,Sale,827139.46,2022-01-29
Riyadh,North,Al-Ghadeer,apartment,135,3,1,3,Yes,5,No,Sale,1619042.61,2021-10-10
Riyadh,East,Al-Munsiyah,apartment,121,1,3,4,Yes,4,Yes,Sale,493056.47,2023-07-30
Riyadh,East,Al-Manar,apartment,158,4,4,2,No,6,Yes,Sale,829285.97,2022-09-09
Riyadh,North,Al-Yasmeen,apartment,277,3,3,1,Yes,10,Yes,Sale,2713493.43,2021-06-17
Riyadh,South,Al-Fawaz,apartment,141,1,3,2,No,10,No,Sale,139623.55,2020-09-03
Riyadh,South,Al-Shaalan,apartment,138,3,1,3,No,7,No,Sale,173757.61,2020-03-04
Riyadh,East,Granada (Ghernata),apartment,154,4,2,2,Yes,1,No,Sale,674611.71,2023-08-26
Riyadh,West,Shubra,apartment,183,2,1,1,Yes,6,No,Sale,741618.09,2023-12-30
Riyadh,West,Namar,apartment,151,4,2,3,No,9,No,Sale,543051.38,2023-11-01
Riyadh,West,Ad-Diriyah,apartment,233,2,1,4,No,9,No,Sale,541293.88,2023-10-17
Riyadh,South,Al-Fawaz,apartment,282,1,1,3,No,2,No,Sale,423948.3,2021-01-24
Riyadh,East,Ishbiliyah,apartment,203,3,3,5,No,3,Yes,Sale,895192.79,2022-07-10
Riyadh,South,Al-Aziziyah,apartment,181,1,2,5,No,6,No,Sale,150927.59,2021-09-22
Riyadh,West,Dhahret Laban,apartment,220,2,1,3,Yes,6,Yes,Sale,516986.45,2020-06-18
Riyadh,South,Al-Shifa,apartment,105,3,1,5,No,8,No,Sale,162208.26,2024-05-03
Riyadh,South,Badr,apartment,226,4,3,5,No,10,Yes,Sale,346233.86,2022-08-21
Riyadh,South,Badr,apartment,221,4,1,2,No,3,No,Sale,251062.74,2024-05-06
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,126,3,4,1,Yes,6,Yes,Sale,424182.6,2024-07-27
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,221,4,2,3,Yes,9,Yes,Sale,668747.04,2021-04-21
Riyadh,South,Al-Mansourah,apartment,265,4,3,4,Yes,7,No,Sale,336714.97,2022-08-07
Riyadh,South,Al-Marwah,apartment,160,3,2,2,No,6,Yes,Sale,236916.86,2024-03-30
Riyadh,East,Al-Khaleej,apartment,133,3,3,4,Yes,4,No,Sale,696612.65,2024-04-15
Riyadh,North,Al-Yasmeen,apartment,101,4,4,1,Yes,1,Yes,Sale,1339331.61,2024-11-10
Riyadh,West,Ad-Diriyah,apartment,176,1,2,3,Yes,3,Yes,Sale,719658.3,2021-09-12
Riyadh,South,Al-Aziziyah,apartment,215,1,2,1,No,4,No,Sale,292845.3,2022-05-21
Riyadh,South,Al-Aziziyah,apartment,169,1,3,2,No,4,Yes,Sale,219929.43,2020-06-02
Riyadh,Central,Al-Maather,apartment,159,3,4,4,No,7,Yes,Sale,269065.8,2024-08-24
Riyadh,North,Al-Nakheel,apartment,264,4,1,2,No,5,Yes,Sale,3187406.17,2023-07-18
Riyadh,Central,Al-Dhobat,apartment,205,2,4,5,Yes,9,No,Sale,239014.21,2020-07-11
Riyadh,West,Al-Suwaidi,apartment,244,4,4,3,Yes,2,Yes,Sale,868635.67,2024-08-13
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,113,2,4,1,Yes,7,No,Sale,1166210.93,2024-09-16
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,128,4,2,4,No,4,Yes,Sale,1101538.32,2022-10-22
Riyadh,Central,Al-Malaz,apartment,230,4,1,3,Yes,8,Yes,Sale,458103.58,2022-09-28
Riyadh,South,Al-Fawaz,apartment,137,1,3,2,Yes,4,Yes,Sale,159710.95,2021-05-13
Riyadh,West,Shubra,apartment,120,4,4,2,No,4,Yes,Sale,352163.73,2023-09-01
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,161,4,1,2,No,9,No,Sale,611012.19,2021-04-03
Riyadh,West,Shubra,apartment,115,1,2,3,Yes,2,Yes,Sale,332203.87,2021-05-23
Riyadh,North,Al-Malqa,apartment,119,3,4,5,No,10,Yes,Sale,1197430.21,2020-06-12
Riyadh,Central,Al-Sulaimaniya,apartment,171,3,1,2,Yes,2,Yes,Sale,265820.89,2020-07-28
Riyadh,Central,Al-Murabba,apartment,218,3,2,3,Yes,5,No,Sale,331647.95,2024-02-18
Riyadh,North,Al-Malqa,apartment,147,3,4,1,No,2,No,Sale,1379853.32,2021-07-15
Riyadh,West,Namar,apartment,278,1,2,2,No,5,Yes,Sale,669238.12,2022-07-05
Riyadh,Central,Al-Sulaimaniya,apartment,259,1,2,1,No,7,No,Sale,363926.21,2021-11-19
Riyadh,West,Dhahret Laban,apartment,118,4,4,4,No,6,No,Sale,307869.29,2024-06-22
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,232,3,3,1,Yes,5,No,Sale,706176.34,2020-01-13
Riyadh,Central,Al-Murqab,apartment,188,1,2,4,No,7,Yes,Sale,347093.06,2020-03-07
Riyadh,East,Al-Rimal,apartment,269,4,4,5,Yes,6,No,Sale,1193527.16,2023-10-05
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,277,3,3,3,Yes,2,No,Sale,1047146.01,2023-02-17
Riyadh,Central,Al-Olaya,apartment,227,1,1,2,No,6,Yes,Sale,349879.2,2022-10-24
Riyadh,Central,Al-Wurud,apartment,224,1,4,2,No,3,Yes,Sale,415650.97,2023-11-20
Riyadh,East,Al-Manar,apartment,227,2,4,4,Yes,6,No,Sale,1052358.53,2021-07-03
Riyadh,West,Al-Suwaidi,apartment,259,1,3,2,No,1,Yes,Sale,873773.36,2022-03-24
Riyadh,Central,Al-Murabba,apartment,119,3,4,2,No,3,Yes,Sale,212555.38,2020-10-03
Riyadh,Central,Al-Batha,apartment,254,3,4,3,No,3,Yes,Sale,401466.79,2024-10-25
Riyadh,Central,Al-Wurud,apartment,100,2,1,3,Yes,10,No,Sale,137700.44,2020-08-06
Riyadh,West,Al-Suwaidi,apartment,152,3,1,3,No,10,Yes,Sale,522060.5,2020-12-01
Riyadh,South,Al-Shaalan,apartment,103,1,4,1,No,5,No,Sale,145553.57,2021-11-29
Riyadh,North,Al-Malqa,apartment,207,4,4,2,Yes,2,Yes,Sale,1712809.67,2024-08-15
Riyadh,Central,Al-Wurud,apartment,270,4,4,3,Yes,6,No,Sale,405201.2,2022-02-15
Riyadh,South,Badr,apartment,149,1,4,4,No,9,Yes,Sale,222897.13,2021-10-10
Riyadh,West,Dhahret Laban,apartment,222,3,2,3,Yes,9,Yes,Sale,665461.03,2023-02-05
Riyadh,East,Al-Munsiyah,apartment,252,1,1,5,No,7,Yes,Sale,1294291.35,2023-12-20
Riyadh,East,Al-Jazirah,apartment,279,4,1,4,No,2,Yes,Sale,891054.26,2022-04-14
Riyadh,West,Tuwaiq,apartment,193,2,1,2,No,5,No,Sale,594729.75,2024-02-08
Riyadh,Central,Al-Morouj,apartment,258,4,4,3,No,9,No,Sale,506059.05,2024-03-22
Riyadh,West,Al-Mousa,apartment,134,1,2,3,No,5,No,Sale,558842.95,2024-09-19
Riyadh,South,Al-Fawaz,apartment,159,4,2,2,No,7,Yes,Sale,136156.57,2020-03-29
Riyadh,South,Al-Khalidiyah,apartment,96,2,3,1,Yes,7,No,Sale,141102.54,2020-02-22
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,146,3,1,2,Yes,7,No,Sale,334042.24,2023-04-25
Riyadh,Central,Al-Murqab,apartment,210,2,3,5,Yes,1,Yes,Sale,288181.21,2021-08-14
Riyadh,South,Al-Fawaz,apartment,148,1,2,2,Yes,10,No,Sale,222767.77,2023-05-22
Riyadh,North,Al-Aqiq,apartment,224,4,3,4,No,9,Yes,Sale,1957545.43,2021-06-15
Riyadh,East,Al-Munsiyah,apartment,89,3,4,4,No,2,Yes,Sale,399939.0,2024-06-25
Riyadh,North,Al-Izdihar,apartment,106,3,2,1,No,4,No,Sale,1225099.18,2021-03-22
Riyadh,South,Badr,apartment,186,3,1,1,Yes,5,Yes,Sale,180223.83,2024-04-16
Riyadh,West,Al-Mousa,apartment,276,3,2,3,Yes,6,No,Sale,824030.27,2023-02-20
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,208,1,4,2,Yes,2,No,Sale,494574.82,2022-04-21
Riyadh,Central,Al-Yamamah,apartment,124,1,4,3,Yes,4,Yes,Sale,166566.8,2021-11-08
Riyadh,East,Al-Shuhada,apartment,178,2,2,5,No,4,No,Sale,566771.06,2022-12-21
Riyadh,South,Al-Fawaz,apartment,119,2,4,4,No,9,No,Sale,108892.72,2022-02-16
Riyadh,West,Namar,apartment,244,3,1,1,No,9,Yes,Sale,587443.6,2024-01-14
Riyadh,East,Al-Jazirah,apartment,232,1,3,4,No,2,No,Sale,1053975.34,2020-09-22
Riyadh,North,Al-Jameah (University District),apartment,124,1,3,4,Yes,10,No,Sale,1461850.18,2020-03-16
Riyadh,North,Hittin,apartment,155,1,1,1,No,4,No,Sale,1217719.53,2023-01-15
Riyadh,East,Ishbiliyah,apartment,218,1,1,4,Yes,5,Yes,Sale,831364.09,2024-10-29
Riyadh,East,Al-Hamra,apartment,218,1,2,4,No,3,Yes,Sale,997989.04,2022-03-19
Riyadh,East,Al-Quds,apartment,235,3,1,1,No,10,No,Sale,1187887.18,2024-07-23
Riyadh,North,Al-Malqa,apartment,238,1,4,3,Yes,6,No,Sale,2869073.1,2023-06-29
Riyadh,Central,Al-Malaz,apartment,116,3,3,2,No,7,No,Sale,129074.18,2020-05-03
Riyadh,East,Al-Rayan,apartment,110,2,1,2,No,4,No,Sale,578898.01,2022-11-06
Riyadh,East,Al-Jazirah,apartment,193,2,1,3,Yes,3,Yes,Sale,819142.2,2023-09-25
Riyadh,West,Namar,apartment,284,2,4,5,Yes,8,No,Sale,634128.81,2020-09-11
Riyadh,South,Al-Shifa,apartment,154,1,2,4,No,7,No,Sale,143375.65,2023-11-02
Riyadh,Central,Al-Maather,apartment,157,1,2,1,Yes,7,Yes,Sale,222634.37,2020-05-24
Riyadh,East,Ishbiliyah,apartment,164,2,3,2,Yes,8,No,Sale,528177.11,2022-06-07
Riyadh,East,Al-Yarmouk,apartment,182,4,4,5,No,5,Yes,Sale,603610.5,2022-02-20
Riyadh,Central,Al-Fakheriyah,apartment,126,4,1,2,Yes,8,No,Sale,241132.61,2023-07-03
Riyadh,Central,Al-Yamamah,apartment,121,2,2,1,Yes,10,Yes,Sale,245520.25,2024-11-26
Riyadh,West,Ad-Diriyah,apartment,274,2,1,1,No,4,Yes,Sale,654543.75,2020-06-03
Riyadh,South,Al-Aziziyah,apartment,102,4,2,4,No,10,No,Sale,130323.59,2022-03-28
Riyadh,West,Dhahret Laban,apartment,92,4,3,4,Yes,10,No,Sale,226746.66,2020-07-28
Riyadh,East,Al-Jazirah,apartment,93,2,3,4,No,1,No,Sale,380769.03,2024-11-17
Riyadh,West,Al-Huda,apartment,216,2,2,5,No,7,No,Sale,954941.96,2024-08-10
Riyadh,South,Al-Aziziyah,apartment,226,3,2,3,Yes,7,No,Sale,184173.89,2020-04-12
Riyadh,Central,Al-Morouj,apartment,254,1,2,3,Yes,6,No,Sale,347378.41,2024-08-15
Riyadh,Central,Al-Murabba,apartment,97,2,1,2,Yes,3,Yes,Sale,118704.48,2022-02-15
Riyadh,South,Al-Mansourah,apartment,218,2,4,3,No,7,Yes,Sale,234324.54,2022-07-24
Riyadh,South,Al-Shifa,apartment,139,1,3,2,Yes,8,No,Sale,154775.03,2024-08-10
Riyadh,North,Al-Nada,apartment,226,2,1,3,Yes,8,No,Sale,2777395.94,2022-03-04
Riyadh,Central,Al-Murabba,apartment,164,3,2,3,No,6,No,Sale,188702.84,2020-05-02
Riyadh,Central,Al-Maather,apartment,123,4,2,5,Yes,5,Yes,Sale,175764.18,2020-09-29
Riyadh,Central,Al-Batha,apartment,176,3,2,3,Yes,6,Yes,Sale,372436.39,2022-01-24
Riyadh,South,Badr,apartment,211,2,1,2,No,8,Yes,Sale,337932.07,2024-03-26
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,91,3,3,3,No,1,Yes,Sale,1108947.7,2021-01-26
Riyadh,Central,Al-Wurud,apartment,237,4,1,5,No,5,Yes,Sale,326472.26,2021-09-12
Riyadh,North,Al-Sahafa,apartment,220,2,1,3,No,8,No,Sale,2476491.82,2024-07-01
Riyadh,South,Al-Aziziyah,apartment,166,3,2,2,Yes,8,Yes,Sale,247208.12,2024-02-04
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,214,4,2,3,Yes,6,No,Sale,2076873.64,2022-02-06
Riyadh,South,Al-Fawaz,apartment,205,3,2,4,Yes,9,Yes,Sale,272362.3,2023-01-29
Riyadh,West,Namar,apartment,233,1,3,4,Yes,4,No,Sale,931748.18,2024-04-02
Riyadh,North,Al-Falah,apartment,132,1,3,2,No,8,No,Sale,1331283.42,2023-07-17
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,185,4,1,3,No,4,Yes,Sale,1791378.09,2023-09-16
Riyadh,Central,Al-Murqab,apartment,253,2,2,4,No,5,Yes,Sale,256681.32,2020-05-22
Riyadh,West,Al-Oraija,apartment,239,1,1,1,Yes,4,Yes,Sale,713952.7,2022-04-28
Riyadh,North,Al-Sahafa,apartment,162,4,2,2,Yes,9,No,Sale,1378321.48,2023-07-28
Riyadh,North,Al-Falah,apartment,252,2,1,2,Yes,7,Yes,Sale,1885491.93,2020-11-13
Riyadh,Central,Al-Sulaimaniya,apartment,213,2,2,4,Yes,9,No,Sale,390856.69,2020-12-31
Riyadh,South,Al-Shifa,apartment,149,2,1,2,Yes,9,Yes,Sale,164230.91,2024-04-12
Riyadh,East,Al-Jazirah,apartment,232,1,3,4,No,3,Yes,Sale,1157962.79,2023-12-13
Riyadh,East,Al-Rimal,apartment,179,1,2,2,No,6,No,Sale,827981.57,2022-12-11
Riyadh,East,Al-Khaleej,apartment,218,3,4,3,No,7,No,Sale,1195241.72,2024-11-11
Riyadh,North,Al-Rabi,apartment,108,2,1,4,Yes,7,Yes,Sale,861984.36,2023-05-02
Riyadh,West,Al-Badiyah,apartment,158,2,4,2,No,10,No,Sale,504238.24,2023-03-01
Riyadh,South,Al-Haï¿½ï¿,apartment,275,4,2,4,No,7,Yes,Sale,262747.04,2021-05-10
Riyadh,West,Ad-Diriyah,apartment,256,4,4,5,No,7,No,Sale,557398.26,2022-02-03
Riyadh,North,Al-Yasmeen,apartment,221,4,2,1,Yes,10,Yes,Sale,2219684.11,2021-12-23
Riyadh,Central,Al-Sulaimaniya,apartment,125,2,3,3,Yes,7,Yes,Sale,136767.43,2023-03-08
Riyadh,East,Al-Rayan,apartment,125,3,1,5,No,5,No,Sale,680961.71,2024-09-22
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,150,2,4,1,No,1,Yes,Sale,1248058.46,2022-07-17
Riyadh,East,Ishbiliyah,apartment,241,1,1,3,No,1,Yes,Sale,1123065.66,2021-10-11
Riyadh,East,Al-Rayan,apartment,111,1,3,2,Yes,9,Yes,Sale,467241.62,2020-11-13
Riyadh,South,Al-Difa,apartment,151,2,1,3,No,7,No,Sale,129701.5,2022-09-10
Riyadh,North,Al-Aqiq,apartment,174,3,4,5,No,1,No,Sale,1678606.41,2020-11-11
Riyadh,South,Al-Shifa,apartment,243,3,2,4,No,1,Yes,Sale,372883.42,2021-08-18
Riyadh,Central,Al-Wurud,apartment,267,3,3,3,Yes,6,No,Sale,300115.8,2021-03-16
Riyadh,North,Hittin,apartment,167,1,3,2,No,9,No,Sale,1500406.69,2022-05-03
Riyadh,Central,Al-Batha,apartment,110,2,1,1,No,10,Yes,Sale,147152.38,2024-07-21
Riyadh,East,Al-Khaleej,apartment,93,3,2,2,No,9,No,Sale,357518.03,2023-08-13
Riyadh,East,Al-Manar,apartment,245,1,2,2,No,5,No,Sale,834293.49,2024-05-26
Riyadh,Central,Al-Jaradiyah,apartment,127,2,1,1,Yes,3,No,Sale,239217.76,2023-05-01
Riyadh,Central,Al-Murabba,apartment,109,2,4,1,Yes,8,No,Sale,149850.24,2023-01-16
Riyadh,Central,Al-Batha,apartment,108,4,4,5,Yes,5,Yes,Sale,199823.28,2023-10-15
Riyadh,Central,Al-Morouj,apartment,226,2,1,1,Yes,6,No,Sale,243009.25,2021-03-19
Riyadh,South,Badr,apartment,244,3,1,4,No,1,No,Sale,272528.49,2023-09-02
Riyadh,Central,Al-Sulaimaniya,apartment,237,4,4,4,No,5,Yes,Sale,242583.52,2020-12-05
Riyadh,South,Al-Difa,apartment,281,2,4,5,No,3,Yes,Sale,387120.2,2021-04-08
Riyadh,West,Al-Huda,apartment,117,3,1,1,No,9,No,Sale,260902.84,2022-11-12
Riyadh,East,Al-Quds,apartment,184,4,1,3,No,2,No,Sale,790480.72,2022-06-13
Riyadh,North,Al-Izdihar,apartment,191,1,3,2,No,10,Yes,Sale,2191292.56,2021-06-19
Riyadh,South,Badr,apartment,100,3,3,5,No,3,Yes,Sale,148750.11,2021-10-21
Riyadh,East,Al-Ruwad,apartment,96,3,2,3,Yes,5,No,Sale,460786.82,2021-07-10
Riyadh,North,Al-Rabi,apartment,230,3,4,5,Yes,1,Yes,Sale,2730786.02,2023-01-27
Riyadh,South,Al-Difa,apartment,245,1,1,3,No,7,Yes,Sale,337849.69,2023-06-11
Riyadh,Central,Al-Yamamah,apartment,181,4,3,4,No,3,Yes,Sale,190506.19,2020-04-30
Riyadh,Central,Al-Fakheriyah,apartment,257,4,1,4,Yes,1,No,Sale,476071.37,2020-03-07
Riyadh,West,Al-Huda,apartment,217,2,2,3,Yes,2,Yes,Sale,865578.99,2023-02-19
Riyadh,East,Al-Sulay,apartment,200,2,1,1,No,2,No,Sale,1009379.24,2024-07-14
Riyadh,West,Al-Mousa,apartment,284,3,1,3,Yes,3,Yes,Sale,729637.04,2021-11-27
Riyadh,North,Hittin,apartment,201,4,1,4,No,10,Yes,Sale,2142172.86,2021-12-28
Riyadh,South,Al-Difa,apartment,158,3,1,4,No,8,No,Sale,127797.72,2020-10-24
Riyadh,North,Al-Maseef,apartment,91,1,1,4,Yes,6,No,Sale,844472.55,2022-02-11
Riyadh,Central,Al-Olaya,apartment,208,3,1,5,No,5,Yes,Sale,246533.73,2022-01-14
Riyadh,East,Al-Quds,apartment,250,3,4,5,No,9,No,Sale,986039.99,2020-08-02
Riyadh,West,Tuwaiq,apartment,232,1,4,1,Yes,5,Yes,Sale,939259.79,2024-10-17
Riyadh,East,Al-Munsiyah,apartment,158,3,1,4,Yes,9,No,Sale,616194.46,2021-09-21
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,159,2,3,4,Yes,8,Yes,Sale,342053.04,2022-08-17
Riyadh,North,Al-Aqiq,apartment,240,4,2,5,No,2,No,Sale,2811973.11,2023-08-20
Riyadh,Central,Al-Dhobat,apartment,246,1,4,5,No,4,Yes,Sale,397201.17,2023-08-01
Riyadh,North,Al-Maseef,apartment,241,1,4,1,No,4,Yes,Sale,2281786.25,2021-04-15
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,216,2,1,3,Yes,9,No,Sale,1743003.1,2022-11-16
Riyadh,Central,Al-Murqab,apartment,257,1,3,2,Yes,3,No,Sale,400872.36,2021-10-10
Riyadh,Central,Al-Fakheriyah,apartment,99,1,4,1,Yes,1,No,Sale,179112.48,2021-01-09
Riyadh,East,Granada (Ghernata),apartment,201,4,3,4,Yes,10,Yes,Sale,707494.83,2021-10-13
Riyadh,Central,Al-Malaz,apartment,280,1,3,1,No,6,No,Sale,417071.72,2021-11-10
Riyadh,West,Al-Huda,apartment,210,4,3,4,No,4,No,Sale,833592.77,2020-11-16
Riyadh,South,Al-Khalidiyah,apartment,113,3,1,3,No,3,Yes,Sale,128001.12,2022-02-27
Riyadh,North,Al-Nakheel,apartment,157,1,4,1,No,7,Yes,Sale,1948943.73,2022-11-21
Riyadh,Central,Al-Murqab,apartment,126,4,3,2,Yes,1,Yes,Sale,152010.24,2020-01-09
Riyadh,North,Al-Aqiq,apartment,97,3,4,3,Yes,6,No,Sale,878867.33,2024-11-23
Riyadh,Central,Al-Dhobat,apartment,232,4,3,2,Yes,3,No,Sale,448026.29,2020-11-08
Riyadh,South,Al-Difa,apartment,243,4,1,4,No,1,Yes,Sale,309887.68,2024-08-21
Riyadh,West,Dhahret Laban,apartment,257,3,4,5,No,3,No,Sale,821926.19,2021-07-08
Riyadh,Central,Al-Wurud,apartment,275,3,4,3,Yes,5,Yes,Sale,472828.69,2020-02-14
Riyadh,Central,Al-Maather,apartment,107,1,1,4,No,7,Yes,Sale,160407.69,2022-11-22
Riyadh,East,Ishbiliyah,apartment,193,1,2,4,Yes,3,Yes,Sale,979043.31,2021-10-28
Riyadh,North,Al-Malqa,apartment,102,1,1,3,Yes,7,Yes,Sale,1035336.89,2024-09-13
Riyadh,South,Al-Aziziyah,apartment,92,1,1,3,No,4,Yes,Sale,135526.83,2024-08-03
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,166,3,3,1,Yes,10,No,Sale,1465366.5,2021-10-24
Riyadh,East,Al-Rimal,apartment,124,2,1,2,No,4,Yes,Sale,404046.31,2022-12-09
Riyadh,East,Al-Shuhada,apartment,89,1,2,1,Yes,3,Yes,Sale,409657.57,2023-07-20
Riyadh,Central,Al-Murqab,apartment,99,1,3,5,Yes,1,Yes,Sale,157164.94,2021-07-14
Riyadh,South,Al-Haï¿½ï¿,apartment,186,4,4,4,No,3,No,Sale,230965.6,2023-10-28
Riyadh,South,Al-Shaalan,apartment,183,2,2,5,No,6,No,Sale,229181.56,2021-02-25
Riyadh,North,Al-Wadi,apartment,189,3,3,4,No,4,Yes,Sale,1921219.55,2022-08-01
Riyadh,South,Badr,apartment,95,2,3,1,No,7,No,Sale,101815.72,2024-01-10
Riyadh,Central,Al-Morouj,apartment,244,4,4,4,Yes,7,Yes,Sale,293129.78,2021-03-21
Riyadh,North,Al-Wadi,apartment,240,1,2,4,No,7,Yes,Sale,2363455.91,2024-03-29
Riyadh,South,Al-Mansourah,apartment,218,1,2,5,No,6,Yes,Sale,324183.61,2021-09-21
Riyadh,Central,Al-Malaz,apartment,207,3,1,5,Yes,5,Yes,Sale,331044.96,2021-09-07
Riyadh,East,Al-Khaleej,apartment,164,3,3,4,Yes,1,No,Sale,666981.26,2020-08-15
Riyadh,South,Badr,apartment,266,3,1,4,No,8,Yes,Sale,308085.44,2024-04-19
Riyadh,Central,Al-Sulaimaniya,apartment,186,1,2,4,No,5,No,Sale,197104.62,2020-07-03
Riyadh,North,Al-Ghadeer,apartment,214,3,3,4,No,8,No,Sale,2512625.91,2021-09-28
Riyadh,North,Al-Yasmeen,apartment,257,3,2,5,No,6,Yes,Sale,2984221.09,2022-06-22
Riyadh,West,Al-Oraija,apartment,164,2,2,3,No,7,Yes,Sale,537718.33,2022-07-12
Riyadh,Central,Al-Dhobat,apartment,143,1,4,1,No,3,No,Sale,281026.6,2023-07-21
Riyadh,South,Al-Haï¿½ï¿,apartment,194,4,1,2,No,7,Yes,Sale,288235.99,2021-05-30
Riyadh,North,Al-Falah,apartment,206,1,3,3,No,1,Yes,Sale,2608502.83,2022-06-30
Riyadh,West,Sultanah,apartment,135,1,1,1,No,5,Yes,Sale,507222.84,2020-12-28
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,276,2,4,1,Yes,7,Yes,Sale,1119212.86,2024-09-23
Riyadh,Central,Al-Fakheriyah,apartment,206,4,2,4,Yes,4,No,Sale,232845.62,2022-01-06
Riyadh,North,Al-Malqa,apartment,234,4,1,3,No,8,No,Sale,2953313.4,2022-07-04
Riyadh,North,Al-Ghadeer,apartment,186,3,4,4,Yes,9,Yes,Sale,1626402.59,2022-12-15
Riyadh,Central,Al-Sulaimaniya,apartment,178,3,2,2,No,2,No,Sale,227283.12,2023-07-12
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,272,3,1,5,Yes,4,Yes,Sale,1064347.81,2020-07-11
Riyadh,Central,Al-Maather,apartment,241,4,3,5,No,2,Yes,Sale,419194.65,2023-01-27
Riyadh,South,Badr,apartment,196,3,3,2,Yes,8,Yes,Sale,175462.75,2020-01-31
Riyadh,Central,Al-Maather,apartment,176,4,4,5,Yes,3,No,Sale,242852.37,2023-01-15
Riyadh,East,Al-Yarmouk,apartment,135,2,3,3,Yes,4,No,Sale,685796.41,2022-12-10
Riyadh,East,Ishbiliyah,apartment,273,2,1,5,No,2,Yes,Sale,1322103.77,2023-01-28
Riyadh,East,Al-Ruwad,apartment,272,2,3,5,No,10,Yes,Sale,1111025.85,2023-07-30
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,215,4,3,2,Yes,3,Yes,Sale,1055691.99,2024-09-16
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,107,2,2,3,Yes,1,Yes,Sale,477331.93,2023-04-05
Riyadh,South,Al-Shaalan,apartment,214,1,4,1,Yes,3,No,Sale,205546.35,2021-05-03
Riyadh,Central,Al-Wurud,apartment,111,1,4,5,Yes,3,Yes,Sale,183866.41,2022-05-27
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,145,1,2,4,Yes,2,No,Sale,682760.25,2022-03-17
Riyadh,North,Al-Yasmeen,apartment,99,3,4,4,No,5,No,Sale,1055812.01,2021-02-15
Riyadh,North,Al-Qirawan,apartment,151,3,2,1,No,8,Yes,Sale,1363234.21,2020-02-06
Riyadh,East,Al-Jazirah,apartment,220,3,1,3,Yes,7,Yes,Sale,933011.28,2024-04-20
Riyadh,Central,Al-Wurud,apartment,259,3,3,1,Yes,2,Yes,Sale,406708.94,2021-10-23
Riyadh,North,Al-Aqiq,apartment,173,1,3,4,No,3,No,Sale,1366384.42,2020-05-24
Riyadh,North,Al-Yasmeen,apartment,163,1,4,5,Yes,3,No,Sale,2011004.08,2021-12-12
Riyadh,West,Tuwaiq,apartment,116,3,3,5,No,6,No,Sale,259960.18,2020-08-07
Riyadh,South,Al-Marwah,apartment,277,3,2,4,No,9,No,Sale,414300.87,2020-03-12
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,134,4,4,2,No,2,No,Sale,335300.92,2023-08-16
Riyadh,West,Tuwaiq,apartment,149,4,2,5,No,4,No,Sale,421532.13,2022-08-08
Riyadh,Central,Al-Batha,apartment,117,4,2,1,Yes,4,Yes,Sale,230556.39,2024-06-15
Riyadh,Central,Al-Fakheriyah,apartment,131,4,1,3,No,7,Yes,Sale,209297.68,2023-08-21
